id_combi,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle,id_edge,num_edges,edge,geom_wkt
13132011001009_24,306792,V1313210120,AURELIO GONZALEZ,CALLE,3,6,"[-70.59884686479137, -33.400097019490524]","POLYGON((-70.59884686479137 -33.400097019490524, -70.59881199607418 -33.39985966036606, -70.59913209495221 -33.39982657736547, -70.59916696451934 -33.40006393637563, -70.59884686479137 -33.400097019490524))"
13132011001009_24,306792,V1313210120,AURELIO GONZALEZ,CALLE,4,6,"[-70.59886474618479, -33.40022017727133]","POLYGON((-70.59886474618479 -33.40022017727133, -70.59884686479137 -33.400097019490524, -70.59916702001844 -33.40006431637491, -70.59918490185315 -33.40018747409693, -70.59886474618479 -33.40022017727133))"
13132011001009_40,306242,V1313210049,NUEVA COSTANERA,AVENIDA,2,9,"[-70.5981870413737, -33.40012463670505]","POLYGON((-70.5981870413737 -33.40012463670505, -70.5982532025294 -33.40057919986642, -70.59793305675147 -33.400611981673315, -70.59786689722434 -33.4001574182946, -70.5981870413737 -33.40012463670505))"
13132011001009_40,306242,V1313210049,NUEVA COSTANERA,AVENIDA,3,9,"[-70.59816111335323, -33.399938780146265]","POLYGON((-70.59816111335323 -33.399938780146265, -70.5981870413737 -33.40012463670505, -70.59786670594528 -33.40015607619627, -70.59784077859213 -33.399970219551406, -70.59816111335323 -33.399938780146265))"
13132011001009_40,306792,V1313210120,AURELIO GONZALEZ,CALLE,5,9,"[-70.59884686479137, -33.400097019490524]","POLYGON((-70.59884686479137 -33.400097019490524, -70.59881199607418 -33.39985966036606, -70.59913209495221 -33.39982657736547, -70.59916696451934 -33.40006393637563, -70.59884686479137 -33.400097019490524))"
13132011001009_40,306792,V1313210120,AURELIO GONZALEZ,CALLE,6,9,"[-70.59889603862332, -33.400435143161324]","POLYGON((-70.59889603862332 -33.400435143161324, -70.59884686479137 -33.400097019490524, -70.5991670122735 -33.400064263076985, -70.59921618731688 -33.400402386586194, -70.59889603862332 -33.400435143161324))"
13132011001009_40,306792,V1313210120,AURELIO GONZALEZ,CALLE,7,9,"[-70.59891481408641, -33.40056576453614]","POLYGON((-70.59891481408641 -33.40056576453614, -70.59889603862332 -33.400435143161324, -70.59921624165109 -33.40040276236917, -70.59923501758246 -33.4005333836821, -70.59891481408641 -33.40056576453614))"
13132011001009_40,305623,V1313210003,ALONSO DE CORDOVA,AVENIDA,8,9,"[-70.59858043202922, -33.40059935285793]","POLYGON((-70.59858043202922 -33.40059935285793, -70.59891481408641 -33.40056576453614, -70.59895316544527 -33.400834365318225, -70.5986187823822 -33.4008679537722, -70.59858043202922 -33.40059935285793))"
13132011001009_67,306792,V1313210120,AURELIO GONZALEZ,CALLE,1,6,"[-70.59894074210688, -33.39984323927059]","POLYGON((-70.59894074210688 -33.39984323927059, -70.59897292861507 -33.400061191739695, -70.59865285404 -33.400094445705456, -70.59862066831204 -33.399876493130975, -70.59894074210688 -33.39984323927059))"
13132011001009_67,305615,V1313210003,ALONSO DE CORDOVA,AVENIDA,5,6,"[-70.5990507126765, -33.40059039597339]","POLYGON((-70.5990507126765 -33.40059039597339, -70.59938598880335 -33.40050679833981, -70.5994778911486 -33.40076610342516, -70.59914261413441 -33.40084970133086, -70.5990507126765 -33.40059039597339))"
13132011001009_67,306792,V1313210120,AURELIO GONZALEZ,CALLE,6,6,"[-70.59897292861507, -33.400061191739695]","POLYGON((-70.59897292861507 -33.400061191739695, -70.5990507126765 -33.40059039597339, -70.5987306134915 -33.40062349601236, -70.59865283132504 -33.40009429152373, -70.59897292861507 -33.400061191739695))"
13132011001012_118,305730,V1313210011,AVENIDA DEL BICENTENARIO,AVENIDA,2,4,"[-70.60074765691326, -33.40585464565436]","POLYGON((-70.60074765691326 -33.40585464565436, -70.60069937715099 -33.405488927573195, -70.60101995839176 -33.40545915677131, -70.60106823947096 -33.40582487468982, -70.60074765691326 -33.40585464565436))"
13132011001012_125,305729,V1313210010,AVENIDA DAG HAMMARSKJOLD,AVENIDA,5,5,"[-70.60069937715099, -33.405488927573195]","POLYGON((-70.60069937715099 -33.405488927573195, -70.60061622867153 -33.40459104583604, -70.60093779721194 -33.40457009744472, -70.60102094896291 -33.40546797887119, -70.60069937715099 -33.405488927573195))"
13132011001012_139,306791,V1313210120,AURELIO GONZALEZ,CALLE,1,7,"[-70.59930552253292, -33.40211827783993]","POLYGON((-70.59930552253292 -33.40211827783993, -70.59931982764766 -33.40222351932435, -70.59899937489729 -33.40225416192758, -70.59898507016094 -33.40214892039535, -70.59930552253292 -33.40211827783993))"
13132011001012_139,306791,V1313210120,AURELIO GONZALEZ,CALLE,6,7,"[-70.59933234462306, -33.40230786169856]","POLYGON((-70.59933234462306 -33.40230786169856, -70.59935559043453 -33.40245937920944, -70.599035698542 -33.40249390478503, -70.59901245327181 -33.40234238719876, -70.59933234462306 -33.40230786169856))"
13132011001012_139,306791,V1313210120,AURELIO GONZALEZ,CALLE,7,7,"[-70.59931982764766, -33.40222351932435]","POLYGON((-70.59931982764766 -33.40222351932435, -70.59933234462306 -33.40230786169856, -70.59901228567422 -33.402341276611445, -70.59899976900071 -33.402256934196295, -70.59931982764766 -33.40222351932435))"
13132011001012_31,307897,V1313210354,LOS ABEDULES,CALLE,1,6,"[-70.60075302133127, -33.40619946414931]","POLYGON((-70.60075302133127 -33.40619946414931, -70.60079146632717 -33.40619647871366, -70.60082120305316 -33.40646584629532, -70.60078275794035 -33.406468831743574, -70.60075302133127 -33.40619946414931))"
13132011001012_31,305730,V1313210011,AVENIDA DEL BICENTENARIO,AVENIDA,2,6,"[-70.60075123319194, -33.40622334763072]","POLYGON((-70.60075123319194 -33.40622334763072, -70.60075302133127 -33.40619946414931, -70.60107493039409 -33.40621641722748, -70.60107314234294 -33.406240300710856, -70.60075123319194 -33.40622334763072))"
13132011001012_31,307897,V1313210354,LOS ABEDULES,CALLE,3,6,"[-70.60022820243404, -33.40627186093221]","POLYGON((-70.60022820243404 -33.40627186093221, -70.60075123319194 -33.40622334763072, -70.60078668856369 -33.40649222799364, -70.600263656226 -33.40654074149005, -70.60022820243404 -33.40627186093221))"
13132011001012_31,305730,V1313210011,AVENIDA DEL BICENTENARIO,AVENIDA,6,6,"[-70.60079146632717, -33.40619647871366]","POLYGON((-70.60079146632717 -33.40619647871366, -70.60074676284358 -33.405855392016186, -70.60106737333282 -33.40582583337017, -70.60111207804508 -33.40616691991674, -70.60079146632717 -33.40619647871366))"
13132011001012_71,305730,V1313210011,AVENIDA DEL BICENTENARIO,AVENIDA,2,7,"[-70.60079146632717, -33.40619647871366]","POLYGON((-70.60079146632717 -33.40619647871366, -70.60069937715099 -33.405488927573195, -70.6010200127886 -33.40545957174358, -70.60111210451429 -33.40616712257262, -70.60079146632717 -33.40619647871366))"
13132011001012_71,307897,V1313210354,LOS ABEDULES,CALLE,3,7,"[-70.60075302133127, -33.40619946414931]","POLYGON((-70.60075302133127 -33.40619946414931, -70.60079146632717 -33.40619647871366, -70.60082120305316 -33.40646584629532, -70.60078275794035 -33.406468831743574, -70.60075302133127 -33.40619946414931))"
13132011001012_71,305730,V1313210011,AVENIDA DEL BICENTENARIO,AVENIDA,4,7,"[-70.60075123319194, -33.40622334763072]","POLYGON((-70.60075123319194 -33.40622334763072, -70.60075302133127 -33.40619946414931, -70.60107493039409 -33.40621641722748, -70.60107314234294 -33.406240300710856, -70.60075123319194 -33.40622334763072))"
13132011001012_71,307897,V1313210354,LOS ABEDULES,CALLE,5,7,"[-70.60022820243404, -33.40627186093221]","POLYGON((-70.60022820243404 -33.40627186093221, -70.60075123319194 -33.40622334763072, -70.60078668856369 -33.40649222799364, -70.600263656226 -33.40654074149005, -70.60022820243404 -33.40627186093221))"
13132011001014_1,306791,V1313210120,AURELIO GONZALEZ,CALLE,2,5,"[-70.59926350125833, -33.402957966985774]","POLYGON((-70.59926350125833 -33.402957966985774, -70.5992053867297 -33.40256312750043, -70.59952548643217 -33.40252998296637, -70.59958360237471 -33.40292482226128, -70.59926350125833 -33.402957966985774))"
13132011001014_1,306701,V1313210085,ANTONIO DE PASTRANA,CALLE,3,5,"[-70.5986063600497, -33.403023648994534]","POLYGON((-70.5986063600497 -33.403023648994534, -70.59926350125833 -33.402957966985774, -70.59930166781633 -33.403226586258334, -70.5986445246302 -33.403292268525945, -70.5986063600497 -33.403023648994534))"
13132011001014_1,306260,V1313210049,NUEVA COSTANERA,AVENIDA,4,5,"[-70.59855003366039, -33.40262880980765]","POLYGON((-70.59855003366039 -33.40262880980765, -70.5986063600497 -33.403023648994534, -70.59828611267105 -33.40305578770115, -70.598229787698 -33.40266094832829, -70.59855003366039 -33.40262880980765))"
13132011001014_2,306701,V1313210085,ANTONIO DE PASTRANA,CALLE,1,4,"[-70.59899170407817, -33.40298483690444]","POLYGON((-70.59899170407817 -33.40298483690444, -70.59926350125833 -33.402957966985774, -70.59930125638529 -33.40322662715773, -70.59902945838675 -33.40325349718259, -70.59899170407817 -33.40298483690444))"
13132011001014_2,306791,V1313210120,AURELIO GONZALEZ,CALLE,4,4,"[-70.59926350125833, -33.402957966985774]","POLYGON((-70.59926350125833 -33.402957966985774, -70.5992053867297 -33.40256312750043, -70.59952548643217 -33.40252998296637, -70.59958360237471 -33.40292482226128, -70.59926350125833 -33.402957966985774))"
13132011001014_4,306701,V1313210085,ANTONIO DE PASTRANA,CALLE,2,4,"[-70.5986063600497, -33.403023648994534]","POLYGON((-70.5986063600497 -33.403023648994534, -70.5989908100085 -33.402984090517926, -70.59903008431647 -33.40325259746167, -70.59864563320255 -33.403292156093045, -70.5986063600497 -33.403023648994534))"
13132011001014_4,306260,V1313210049,NUEVA COSTANERA,AVENIDA,3,4,"[-70.59855003366039, -33.40262880980765]","POLYGON((-70.59855003366039 -33.40262880980765, -70.5986063600497 -33.403023648994534, -70.59828611267105 -33.40305578770115, -70.598229787698 -33.40266094832829, -70.59855003366039 -33.40262880980765))"
13132011001017_2,307897,V1313210354,LOS ABEDULES,CALLE,4,4,"[-70.60030866870449, -33.406402473532225]","POLYGON((-70.60030866870449 -33.406402473532225, -70.59990007886455 -33.40644576223635, -70.5998596566605 -33.406177375218675, -70.60026824527468 -33.406134086682755, -70.60030866870449 -33.406402473532225))"
13132011001017_53,307897,V1313210354,LOS ABEDULES,CALLE,1,6,"[-70.60030866870449, -33.406402473532225]","POLYGON((-70.60030866870449 -33.406402473532225, -70.60009319791361 -33.40642561060089, -70.60005223761532 -33.40615728099524, -70.6002677077603 -33.40613414401619, -70.60030866870449 -33.406402473532225))"
13132011001017_53,307897,V1313210354,LOS ABEDULES,CALLE,6,6,"[-70.60009319791361, -33.40642561060089]","POLYGON((-70.60009319791361 -33.40642561060089, -70.59980530747936 -33.40645621123065, -70.59976475513784 -33.406187838014, -70.60005264470858 -33.40615723750306, -70.60009319791361 -33.40642561060089))"
13132011002002_33,305655,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA,3,5,"[-70.5904032708125, -33.3949496145683]","POLYGON((-70.5904032708125 -33.3949496145683, -70.5902986646609 -33.3950809906431, -70.59003047863229 -33.39493074073716, -70.59013508502655 -33.39479936487886, -70.5904032708125 -33.3949496145683))"
13132011002002_33,305655,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA,4,5,"[-70.59057582625913, -33.39476598631278]","POLYGON((-70.59057582625913 -33.39476598631278, -70.5904032708125 -33.3949496145683, -70.59014999264784 -33.394782148945716, -70.59032254832593 -33.39459852103181, -70.59057582625913 -33.39476598631278))"
13132011002002_33,306958,V1313210167,CANDELARIA GOYENECHEA,CALLE,5,5,"[-70.59086014041469, -33.394933192545]","POLYGON((-70.59086014041469 -33.394933192545, -70.59057582625913 -33.39476598631278, -70.59076096532426 -33.39454448229476, -70.59104527907719 -33.39471168811921, -70.59086014041469 -33.394933192545))"
13132011002003_16,306672,V1313210075,ALONSO DE SOTOMAYOR,CALLE,6,6,"[-70.59112120875882, -33.39694636018531]","POLYGON((-70.59112120875882 -33.39694636018531, -70.59076358089015 -33.39678886154347, -70.59091350179251 -33.39654934622906, -70.59127112891379 -33.396706844465534, -70.59112120875882 -33.39694636018531))"
13132011002005_310,308368,V1313210490,SAN PATRICIO,CALLE,3,7,"[-70.58966566333339, -33.39871241545774]","POLYGON((-70.58966566333339 -33.39871241545774, -70.5897854686694 -33.3984772918269, -70.59008203395288 -33.398583607529325, -70.58996222929412 -33.39881873142343, -70.58966566333339 -33.39871241545774))"
13132011002005_310,308368,V1313210490,SAN PATRICIO,CALLE,4,7,"[-70.58958877334165, -33.39886468566019]","POLYGON((-70.58958877334165 -33.39886468566019, -70.58966566333339 -33.39871241545774, -70.58996264061048 -33.3988179205403, -70.5898857510595 -33.3989701909118, -70.58958877334165 -33.39886468566019))"
13132011002005_319,308368,V1313210490,SAN PATRICIO,CALLE,3,6,"[-70.58995981225536, -33.39842354919338]","POLYGON((-70.58995981225536 -33.39842354919338, -70.59021193990279 -33.39848699535441, -70.59011926321915 -33.39874610691093, -70.58986713487457 -33.39868266058421, -70.58995981225536 -33.39842354919338))"
13132011002005_319,308368,V1313210490,SAN PATRICIO,CALLE,4,6,"[-70.58986235866116, -33.3983847350485]","POLYGON((-70.58986235866116 -33.3983847350485, -70.58995981225536 -33.39842354919338, -70.58982147407718 -33.39866792050152, -70.58972402026245 -33.39862910625566, -70.58986235866116 -33.3983847350485))"
13132011002005_497,305656,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA,3,5,"[-70.58890659818218, -33.397138941075134]","POLYGON((-70.58890659818218 -33.397138941075134, -70.58872241982984 -33.39759725201908, -70.58841680325416 -33.39751084097779, -70.58860098306738 -33.39705253043945, -70.58890659818218 -33.397138941075134))"
13132011002005_497,307315,V1313210244,ESPOZ,CALLE,4,5,"[-70.589476120563, -33.39733525371351]","POLYGON((-70.589476120563 -33.39733525371351, -70.58890659818218 -33.397138941075134, -70.58902918485333 -33.39688872390027, -70.58959870582957 -33.397085036023526, -70.589476120563 -33.39733525371351))"
13132011002005_497,307315,V1313210244,ESPOZ,CALLE,5,5,"[-70.58952708253432, -33.39735316815272]","POLYGON((-70.58952708253432 -33.39735316815272, -70.589476120563 -33.39733525371351, -70.58960077557633 -33.3970857565125, -70.58965173742322 -33.397103670904755, -70.58952708253432 -33.39735316815272))"
13132011002005_501,305656,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA,2,4,"[-70.58890659818218, -33.397138941075134]","POLYGON((-70.58890659818218 -33.397138941075134, -70.58872241982984 -33.39759725201908, -70.58841680325416 -33.39751084097779, -70.58860098306738 -33.39705253043945, -70.58890659818218 -33.397138941075134))"
13132011002005_501,307315,V1313210244,ESPOZ,CALLE,3,4,"[-70.58923561582135, -33.39725239938412]","POLYGON((-70.58923561582135 -33.39725239938412, -70.58890659818218 -33.397138941075134, -70.58902922784321 -33.39688873872191, -70.5893582446711 -33.39700219673319, -70.58923561582135 -33.39725239938412))"
13132011002005_505,305656,V1313210005,AMERICO VESPUCIO NORTE,AVENIDA,6,9,"[-70.58890659818218, -33.397138941075134]","POLYGON((-70.58890659818218 -33.397138941075134, -70.58872241982984 -33.39759725201908, -70.58841680325416 -33.39751084097779, -70.58860098306738 -33.39705253043945, -70.58890659818218 -33.397138941075134))"
13132011002005_505,307315,V1313210244,ESPOZ,CALLE,7,9,"[-70.589476120563, -33.39733525371351]","POLYGON((-70.589476120563 -33.39733525371351, -70.58890659818218 -33.397138941075134, -70.58902918485333 -33.39688872390027, -70.58959870582957 -33.397085036023526, -70.589476120563 -33.39733525371351))"
13132011002005_505,307315,V1313210244,ESPOZ,CALLE,8,9,"[-70.58954138764905, -33.39735540745736]","POLYGON((-70.58954138764905 -33.39735540745736, -70.589476120563 -33.39733525371351, -70.5895875377272 -33.39708138839233, -70.58965280464416 -33.3971015420832, -70.58954138764905 -33.39735540745736))"
13132011002005_505,307315,V1313210244,ESPOZ,CALLE,9,9,"[-70.58987398156688, -33.397473344086954]","POLYGON((-70.58987398156688 -33.397473344086954, -70.58954138764905 -33.39735540745736, -70.58966696764062 -33.39710623682721, -70.58999956075017 -33.39722417314771, -70.58987398156688 -33.397473344086954))"
13132011002005_510,308368,V1313210490,SAN PATRICIO,CALLE,3,6,"[-70.58995981225536, -33.39842354919338]","POLYGON((-70.58995981225536 -33.39842354919338, -70.59021193990279 -33.39848699535441, -70.59011926321915 -33.39874610691093, -70.58986713487457 -33.39868266058421, -70.58995981225536 -33.39842354919338))"
13132011002005_510,308368,V1313210490,SAN PATRICIO,CALLE,4,6,"[-70.58986235866116, -33.3983847350485]","POLYGON((-70.58986235866116 -33.3983847350485, -70.58995981225536 -33.39842354919338, -70.58982147407718 -33.39866792050152, -70.58972402026245 -33.39862910625566, -70.58986235866116 -33.3983847350485))"
13132011002005_517,307315,V1313210244,ESPOZ,CALLE,4,4,"[-70.58952708253432, -33.39735316815272]","POLYGON((-70.58952708253432 -33.39735316815272, -70.58923561582135 -33.39725239938412, -70.58935851639433 -33.39700229055503, -70.58964998238955 -33.39710305905923, -70.58952708253432 -33.39735316815272))"
13132011002005_541,307315,V1313210244,ESPOZ,CALLE,5,7,"[-70.58952708253432, -33.39735316815272]","POLYGON((-70.58952708253432 -33.39735316815272, -70.58923561582135 -33.39725239938412, -70.58935851639433 -33.39700229055503, -70.58964998238955 -33.39710305905923, -70.58952708253432 -33.39735316815272))"
13132011002008_8,306636,V1313210062,VITACURA,AVENIDA,4,6,"[-70.59084762343929, -33.3997745692013]","POLYGON((-70.59084762343929 -33.3997745692013, -70.59122939118907 -33.39990593798211, -70.59110697797699 -33.40015621602006, -70.59072520928473 -33.40002484689451, -70.59084762343929 -33.3997745692013))"
13132011002009_2,306952,V1313210167,CANDELARIA GOYENECHEA,CALLE,4,4,"[-70.59260625848339, -33.39913115787248]","POLYGON((-70.59260625848339 -33.39913115787248, -70.59254724988507 -33.39878033994376, -70.59286660355023 -33.398742547435795, -70.59292561339414 -33.39909336517731, -70.59260625848339 -33.39913115787248))"
13132011002009_28,307190,V1313210218,EDUARDO MARQUINA,CALLE,4,5,"[-70.59176404485272, -33.399246852836264]","POLYGON((-70.59176404485272 -33.399246852836264, -70.59184451112317 -33.39957079791542, -70.59152877153207 -33.399625975074485, -70.59144830636569 -33.39930202976004, -70.59176404485272 -33.399246852836264))"
13132011002009_28,307189,V1313210218,EDUARDO MARQUINA,CALLE,5,5,"[-70.59167910823392, -33.398903499590716]","POLYGON((-70.59167910823392 -33.398903499590716, -70.59176404485272 -33.399246852836264, -70.59144825258663 -33.39930181280459, -70.59136331713873 -33.39895845931048, -70.59167910823392 -33.398903499590716))"
13132011002009_36,306952,V1313210167,CANDELARIA GOYENECHEA,CALLE,3,7,"[-70.59266169080303, -33.39946331396776]","POLYGON((-70.59266169080303 -33.39946331396776, -70.59254724988507 -33.39878033994376, -70.59286662726086 -33.39874268866689, -70.59298107060441 -33.39942566232754, -70.59266169080303 -33.39946331396776))"
13132011002009_36,306964,V1313210167,CANDELARIA GOYENECHEA,CALLE,4,7,"[-70.59267152556943, -33.399519295207114]","POLYGON((-70.59267152556943 -33.399519295207114, -70.59266169080303 -33.39946331396776, -70.59298076414672 -33.399423876688395, -70.59299059911126 -33.399479857896836, -70.59267152556943 -33.399519295207114))"
13132011002009_38,306952,V1313210167,CANDELARIA GOYENECHEA,CALLE,2,5,"[-70.59266169080303, -33.39946331396776]","POLYGON((-70.59266169080303 -33.39946331396776, -70.59254724988507 -33.39878033994376, -70.59286662726086 -33.39874268866689, -70.59298107060441 -33.39942566232754, -70.59266169080303 -33.39946331396776))"
13132011002009_42,306952,V1313210167,CANDELARIA GOYENECHEA,CALLE,2,5,"[-70.59266169080303, -33.39946331396776]","POLYGON((-70.59266169080303 -33.39946331396776, -70.59260536441371 -33.399131904292084, -70.59292465395426 -33.39909372496864, -70.59298098151939 -33.39942513446604, -70.59266169080303 -33.39946331396776))"
13132011002009_42,307190,V1313210218,EDUARDO MARQUINA,CALLE,4,5,"[-70.59176404485272, -33.399246852836264]","POLYGON((-70.59176404485272 -33.399246852836264, -70.59184451112317 -33.39957079791542, -70.59152877153207 -33.399625975074485, -70.59144830636569 -33.39930202976004, -70.59176404485272 -33.399246852836264))"
13132011002009_48,306964,V1313210167,CANDELARIA GOYENECHEA,CALLE,1,6,"[-70.59274215707347, -33.399946990685365]","POLYGON((-70.59274215707347 -33.399946990685365, -70.59267063149976 -33.399520041623376, -70.59299001291033 -33.39948239835429, -70.59306154000043 -33.399909347189165, -70.59274215707347 -33.399946990685365))"
13132011002009_52,307189,V1313210218,EDUARDO MARQUINA,CALLE,2,4,"[-70.59167910823392, -33.398903499590716]","POLYGON((-70.59167910823392 -33.398903499590716, -70.59176493892238 -33.39924610641764, -70.59144931348372 -33.39930173651191, -70.59136348396142 -33.39895912943441, -70.59167910823392 -33.398903499590716))"
13132011002009_6,307190,V1313210218,EDUARDO MARQUINA,CALLE,3,4,"[-70.59176404485272, -33.399246852836264]","POLYGON((-70.59176404485272 -33.399246852836264, -70.59184451112317 -33.39957079791542, -70.59152877153207 -33.399625975074485, -70.59144830636569 -33.39930202976004, -70.59176404485272 -33.399246852836264))"
13132011002009_61,306952,V1313210167,CANDELARIA GOYENECHEA,CALLE,3,9,"[-70.59267152556943, -33.399519295207114]","POLYGON((-70.59267152556943 -33.399519295207114, -70.59260536441371 -33.399131904292084, -70.59292462295981 -33.399093543050874, -70.5929907854895 -33.39948093375673, -70.59267152556943 -33.399519295207114))"
13132011002009_61,306964,V1313210167,CANDELARIA GOYENECHEA,CALLE,4,9,"[-70.59274215707347, -33.399946990685365]","POLYGON((-70.59274215707347 -33.399946990685365, -70.59267152556943 -33.399519295207114, -70.59299099434773 -33.399482177196205, -70.59306162737232 -33.39990987244944, -70.59274215707347 -33.399946990685365))"
